hidden_layers,filters,num_epochs,batch_size,learning_rate,momentum,loss_func,data_scaling,activation_func,kernel_size,time,train_loss,validation_loss,test_loss,train_acc,validation_acc,test_acc
2,32,10,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",6.321669340133668,0.11255685141598812,0.14164934973506366,0.1966020418128904,0.9676259160041808,0.9660130739212036,0.9326655268669128
2,32,10,200,0.5,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",7.582329750061035,1.3476057630336853,1.3527044085895314,1.4558607481822214,0.5575539469718933,0.5437908768653871,0.5169727206230164
2,32,10,200,0.5,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",6.689394950866699,0.07530360978445133,0.1357418999197631,0.1818419197117148,0.9774362444877625,0.9673202633857728,0.9454646706581116
2,32,10,200,0.9,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",7.736520290374756,1.838136128852225,1.8168232024884687,1.8682640852633619,0.4349247813224793,0.4549019634723663,0.4401780664920807
2,32,10,200,0.9,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",5.880906820297241,1.713346889550737,1.6960407991035311,1.7257450767935285,0.4761281907558441,0.49281045794487,0.455759584903717
2,32,10,200,0.9,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",7.4615633487701425,2.480949541569692,2.451708732243457,2.493021795732417,0.25735774636268616,0.2705882489681244,0.2565386891365051
2,32,10,200,0.9,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",5.740646839141847,2.0272302493462773,2.038789621677274,2.0415401728072298,0.3073904514312744,0.3163398802280426,0.3077351152896881
2,32,10,200,0.9,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",7.663134336471558,inf,inf,inf,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,10,200,0.9,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",5.862997531890869,205.94732296770889,194.57678091011795,205.5393410641814,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,50,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",32.957957029342644,0.0790151042670031,0.09024248535385708,0.15651135933448124,0.9790712594985962,0.9764705896377563,0.9521424770355223
2,32,50,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",22.525105476379395,0.07182412070238645,0.10394767937706964,0.14212613119953665,0.9787442684173584,0.9777777791023254,0.9526989459991456
2,32,50,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",32.31475687026977,0.07038743925043926,0.08475708076182534,0.1472210381584295,0.9807063341140748,0.9843137264251708,0.9543684124946594
2,32,50,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",23.650700092315674,0.05795395503063035,0.08677455871518143,0.121793855396273,0.9856114983558656,0.9777777791023254,0.9582637548446656
2,32,50,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",31.060139417648315,0.006221849425952271,0.04691977268754462,0.08148751657257405,0.9990189671516418,0.9921568632125854,0.9727323055267334
2,32,50,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",21.587347269058228,0.006453186932551029,0.044028032069502315,0.06887991822612784,0.9980379343032836,0.9921568632125854,0.9749582409858704
2,32,50,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",30.93639659881592,0.017889237091032954,0.049052267914844884,0.09496204854203227,0.9944407939910888,0.9882352948188782,0.9677239656448364
2,32,50,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",21.029587745666504,0.03026328656208465,0.07227248506851837,0.09863385728041604,0.9914976954460144,0.9869281053543092,0.9643850922584534
2,32,50,128,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",30.68556094169617,0.011761580786209107,0.05132846200863033,0.10488633275156817,0.9960758686065674,0.9895424842834472,0.9744017720222472
2,32,50,128,0.5,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",21.173237323760983,0.011394162935815737,0.06159972471300682,0.08154597697361296,0.9970569014549256,0.9869281053543092,0.9727323055267334
2,32,50,128,0.5,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",30.613954782485962,2.1064239912683193e+29,2.0596734251192648e+29,2.1066437028248857e+29,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,50,128,0.5,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",20.24445962905884,0.7543249787888237,0.7028187659830829,0.8472038511358903,0.7629169225692749,0.7542483806610107,0.7334446310997009
2,32,50,128,0.9,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",30.252670764923096,511576.2677607914,511778.6577614379,511153.056796049,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,50,128,0.9,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",21.24790072441101,0.08425161504644127,0.1083928674678592,0.17302676270994197,0.9741660952568054,0.9738562107086182,0.9482470750808716
2,32,50,128,0.9,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",29.41820359230041,1.5925297327187357e+25,1.5180954143161298e+25,1.5902540429926351e+25,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,50,128,0.9,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",19.66996049880981,1.2050741384667147,1.2391260419795715,1.240366736052762,0.5892740488052368,0.5895425081253052,0.5781858563423157
2,32,50,128,0.9,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",28.941768646240234,54433.150920740685,52886.985978349665,53958.328282054295,0.09581425786018373,0.10849673300981523,0.09905397891998292
2,32,50,128,0.9,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",21.933579206466675,1.0656333990618244e+22,1.034922108834396e+22,1.0671023385657704e+22,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,50,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",31.90668296813965,0.12368223634399254,0.1308692071075533,0.19914629800648376,0.9705690145492554,0.9686274528503418,0.9315525889396667
2,32,50,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",22.1328284740448,0.11723565441319332,0.13159180712076576,0.18885780225777926,0.9708960056304932,0.9699346423149108,0.9443516731262208
2,32,50,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",30.322800636291504,0.08791136762591419,0.10934857536667313,0.18091313703463485,0.97710919380188,0.9725490212440492,0.9432387351989746
2,32,50,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",21.298543214797974,0.0839229070571141,0.11306073957798528,0.16384541817967202,0.9790712594985962,0.9725490212440492,0.9471341371536256
2,32,50,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",29.705298662185672,0.018622262813601617,0.03534256205498393,0.0717196287598946,0.9947678446769714,0.9934640526771544,0.9744017720222472
2,32,50,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",21.369287729263306,0.01640249976548418,0.06609377660879903,0.08203123851990743,0.995421826839447,0.9869281053543092,0.9688369631767272
2,32,50,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",29.34183645248413,0.0305894936829016,0.04796017130313356,0.10748527333234698,0.9921517372131348,0.9895424842834472,0.9643850922584534
2,32,50,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",21.032393217086792,0.03530035159100478,0.062135320558559665,0.09979407862321156,0.9888816475868224,0.9895424842834472,0.9677239656448364
2,32,50,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",29.092498302459717,0.01551206987667914,0.04420462520610468,0.10588347577579572,0.9964028596878052,0.9895424842834472,0.9721758365631104
2,32,50,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",20.90976476669311,0.01218381807137405,0.06311142568969551,0.07823457253631269,0.9973838925361632,0.9869281053543092,0.9721758365631104
2,32,50,200,0.5,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",28.83519768714905,0.8130023298581649,0.8337733996459861,0.9412016482504458,0.7089601159095764,0.6954248547554016,0.6733444333076477
2,32,50,200,0.5,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",18.65872383117676,2.1810965840531145,2.204463113211339,2.2275536512758047,0.3544800579547882,0.3346405327320099,0.3522537648677826
2,32,50,200,0.9,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",28.145652294158936,1.5975139906704232,1.5901703691170883,1.6087562139656522,0.5820797681808472,0.5856209397315979,0.5765163898468018
2,32,50,200,0.9,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",20.903075456619266,0.047339968663500834,0.08646801433045101,0.12167858689998545,0.9872465729713441,0.9790849685668944,0.9654980301856996
2,32,50,200,0.9,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",27.62287163734436,1.132324645685398e+26,1.0910665813055206e+26,1.130566614933131e+26,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,50,200,0.9,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",21.340952157974247,0.0272092735714616,0.07608362341092692,0.14576363625288896,0.9914976954460144,0.9843137264251708,0.9577072858810424
2,32,50,200,0.9,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",28.19344663619995,172446946220.28516,169245312839.27844,172575580732.11798,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,50,200,0.9,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",20.126517057418823,255.34928063741302,251.09197730768742,255.31367308415506,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,100,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",59.74201917648315,0.04179412439865096,0.06915062327497924,0.12151485828099215,0.9901896715164183,0.9869281053543092,0.9649415612220764
2,32,100,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",40.728302955627434,0.0464900727179742,0.07907077935006883,0.10526181218868902,0.9872465729713441,0.9803921580314636,0.9599332213401794
2,32,100,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",58.3544180393219,0.024580401713802116,0.05113096977005792,0.10261896422415824,0.991824746131897,0.9895424842834472,0.9710628986358644
2,32,100,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",39.31035709381104,0.023899929797760483,0.06165384041522842,0.09363236289075433,0.9941138029098512,0.9895424842834472,0.9671674966812134
2,32,100,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",60.5480842590332,0.005603167393544483,0.039441185893210905,0.07803540506160989,0.998691976070404,0.9921568632125854,0.9760712385177612
2,32,100,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",40.969832420349114,0.022496342625800324,0.0651916040765012,0.07520478382445825,0.9944407939910888,0.9908496737480164,0.9749582409858704
2,32,100,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",57.66342043876648,0.00599459459707616,0.0361356049106499,0.0816765710384551,0.9993459582328796,0.9921568632125854,0.9771841764450072
2,32,100,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",40.85787773132324,0.0054412611755326225,0.04839220775011318,0.07142616267844415,0.9990189671516418,0.9921568632125854,0.9771841764450072
2,32,100,128,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",58.12204837799072,0.0038598009385625385,0.03374394744366797,0.0880793636063597,0.9993459582328796,0.9921568632125854,0.9777407050132751
2,32,100,128,0.5,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",39.089574337005615,0.009462573177999213,0.05296943049171781,0.07324183654039061,0.9983649253845216,0.9908496737480164,0.9738453030586244
2,32,100,128,0.5,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",55.121664762496955,25.556144540960137,24.77842053681417,25.426671434921488,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,100,128,0.5,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",39.06898307800293,0.029305208916037342,0.10657211885927548,0.1948553788788984,0.9908437132835388,0.9830065369606018,0.9549248814582824
2,32,100,128,0.9,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",57.18584942817688,185633321.34466973,180005065.05620915,185129875.3478019,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,100,128,0.9,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",42.3100221157074,0.029651525717879174,0.07817960718853606,0.15047972158694192,0.9908437132835388,0.9843137264251708,0.9599332213401794
2,32,100,128,0.9,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",54.97745132446289,13017.448096565362,12738.250736570672,13003.30583035528,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,100,128,0.9,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",39.41445803642272,2.17815456973563,2.1666691318836087,2.183068761509793,0.16383257508277893,0.1594771295785904,0.15748469531536102
2,32,100,128,0.9,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",56.15122032165527,515177.3902877698,513207.92900326796,515680.1870826378,0.09548724442720412,0.11503268033266068,0.09682804346084596
2,32,100,128,0.9,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",37.08389663696289,634448607.1419227,619716097.254902,628881618.2348359,0.09581425786018373,0.10849673300981523,0.09905397891998292
2,32,100,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",59.542697429656975,0.0591155392957755,0.08088020701083093,0.13146397557563594,0.9856114983558656,0.9843137264251708,0.9610461592674256
2,32,100,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",38.75208830833435,0.06439445289601058,0.09175456329401024,0.1305977795428545,0.9820144176483154,0.9816993474960328,0.9526989459991456
2,32,100,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",58.175435066223145,0.048470419219422765,0.0755869165915095,0.1215035912052676,0.9852845072746276,0.9843137264251708,0.9577072858810424
2,32,100,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",37.94479012489319,0.04025903270574393,0.07764588739065563,0.08501287696040383,0.98855459690094,0.9869281053543092,0.9693934321403505
2,32,100,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",54.939855098724365,0.008820267218305805,0.046594488040051035,0.09725088774259223,0.997710943222046,0.9921568632125854,0.9732888340950012
2,32,100,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",38.09659171104431,0.01042588643697404,0.049930511716923684,0.06587011804109731,0.997710943222046,0.9908496737480164,0.9777407050132751
2,32,100,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",55.01490020751953,0.00742444765091337,0.035472984302764625,0.09844495531360208,0.9990189671516418,0.9908496737480164,0.9732888340950012
2,32,100,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",38.835413455963135,0.005929193116524704,0.052268887037301766,0.08842528382021614,0.9993459582328796,0.9895424842834472,0.9749582409858704
2,32,100,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",56.45355200767517,0.0056542097756845005,0.039426801698221485,0.08622761530870064,0.9993459582328796,0.9934640526771544,0.9760712385177612
2,32,100,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",37.185192584991455,0.008944434920104159,0.049974647345739635,0.07297158885232688,0.9983649253845216,0.9921568632125854,0.9777407050132751
2,32,100,200,0.5,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",56.308106899261475,0.7458686208397521,0.7285952726999919,0.8027981220183269,0.7704381942749023,0.7738562226295471,0.7540345191955566
2,32,100,200,0.5,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",34.90515971183777,1.7390550363289912,1.7036719756967882,1.8267993724671217,0.5,0.4758169949054718,0.4808013439178467
2,32,100,200,0.9,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",55.59890747070313,1.544414278024782,1.5397813935685003,1.579804146495473,0.6039895415306091,0.6209150552749634,0.5870895981788635
2,32,100,200,0.9,0.3,categorical_crossentropy,Normalize,relu,"(4, 4)",38.33407092094421,1.6063065096160958,1.5924746485317454,1.6366354666223244,0.3675605058670044,0.3764705955982208,0.3722871541976929
2,32,100,200,0.9,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",56.06011271476746,1.7541274325842948,1.7545928227356056,1.7843600801447732,0.3073904514312744,0.3019607961177826,0.2993878722190857
2,32,100,200,0.9,0.5,categorical_crossentropy,Normalize,relu,"(4, 4)",36.81307482719421,0.2878863643087383,0.2844942963590809,0.3959567003536702,0.9126880168914796,0.91372549533844,0.8775737285614014
2,32,100,200,0.9,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",54.0601441860199,3.374213346076094e+30,3.254530014991096e+30,3.368226825627062e+30,0.09581425786018373,0.10849673300981523,0.09905397891998292
2,32,100,200,0.9,0.9,categorical_crossentropy,Normalize,relu,"(4, 4)",35.70549201965332,7766757413890525.0,7791643309178451.0,7816445776722674.0,0.09548724442720412,0.11503268033266068,0.09682804346084596
3,64,10,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",14.317641019821167,0.22752843365472775,0.2329205219846925,0.3123681429539313,0.9339437484741212,0.9346405267715454,0.904841423034668
3,64,10,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",13.124614238739015,0.1531275263637246,0.16297280717324586,0.24376756553193496,0.9535644054412842,0.9581699371337892,0.924874782562256
3,64,10,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",11.709806442260742,0.04577075034876989,0.058862492213257005,0.09872588754875683,0.9879006147384644,0.9895424842834472,0.9638286232948304
3,64,10,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",11.248366832733154,0.839921029195667,0.7612105142836477,0.9513649242947216,0.7158273458480835,0.7542483806610107,0.6861435770988464
3,64,10,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",11.609296560287476,0.3534533799357318,0.3583857746685252,0.4408264965498919,0.8992805480957031,0.901960790157318,0.8670005798339844
3,64,10,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",11.463173389434814,0.23628210025413746,0.2433348086924335,0.32567972798910017,0.9296926259994508,0.9254902005195618,0.8931552767753601
3,64,10,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",11.222476482391356,0.04740299140709221,0.07401153402390823,0.10868084717178628,0.9839764833450316,0.9803921580314636,0.9643850922584534
3,64,10,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",11.776577472686768,1.988332091241665,1.982295282837612,1.9998677622031424,0.19555264711380005,0.21437908709049225,0.2003338932991028
3,64,10,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",10.372911930084227,2.53980130787532,2.522470035116657,2.556458770001538,0.2537606358528137,0.24705882370471954,0.25264328718185425
3,64,10,200,0.5,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",10.395622968673708,411936.2451152714,411916.77802287583,412819.9849053978,0.09581425786018373,0.10849673300981523,0.09905397891998292
3,64,10,200,0.9,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",10.672160863876345,9.237993135166138e+27,9.592946227982298e+27,9.275686248507205e+27,0.09581425786018373,0.10849673300981523,0.09905397891998292
3,64,50,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",44.509778261184685,0.02844980013714537,0.05877109372781384,0.09614901791461967,0.989535629749298,0.9882352948188782,0.9682804942131042
3,64,50,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",36.992422580718994,0.01959218207364226,0.05632664929418003,0.09928649396293017,0.9937868118286132,0.9895424842834472,0.9666110277175904
3,64,50,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",36.507342338562005,0.006299239239854004,0.0518947684248678,0.07946941442793923,0.9980379343032836,0.9895424842834472,0.9755147695541382
3,64,50,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",36.02404880523681,0.029049392679658705,0.08135653197570564,0.12927419117366315,0.9908437132835388,0.9869281053543092,0.9599332213401794
3,64,50,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",35.46685266494751,0.05106939579572765,0.0795827099602986,0.13632494466131553,0.9879006147384644,0.9790849685668944,0.9565943479537964
3,64,50,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",34.4452064037323,0.045832510413863915,0.07408224234199212,0.11313821325590652,0.9862655401229858,0.9882352948188782,0.9649415612220764
3,64,50,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",34.09798860549927,0.004682204569347308,0.06044012468728219,0.07741457980708412,0.9993459582328796,0.9908496737480164,0.9721758365631104
3,64,50,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",31.719115257263184,1.8658282997718896,1.870331565383213,1.8777964201382156,0.44506213068962097,0.4562091529369354,0.4401780664920807
3,64,50,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",31.94536280632019,2.34227661278764,2.334973067239998,2.3652573163202892,0.3463047742843628,0.34379085898399353,0.3361157476902008
3,64,100,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",68.79814958572389,0.012370827942209513,0.05745397544058125,0.09027126272461383,0.9967299103736876,0.9895424842834472,0.9705063700675964
3,64,100,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",67.73491048812865,0.0261782352989838,0.06372262281335257,0.11173745865001238,0.9928057789802552,0.9895424842834472,0.9649415612220764
3,64,100,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",67.94193387031554,0.006016381270772344,0.060095885801555136,0.09204343759781893,0.9980379343032836,0.9921568632125854,0.9710628986358644
3,64,100,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",64.6590802669525,0.029315638066585582,0.057647879555626634,0.10269811930229217,0.9921517372131348,0.9908496737480164,0.9666110277175904
3,64,100,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",63.592825412750244,0.022382679603691776,0.0650983829270391,0.09152570406817684,0.9931327700614928,0.9895424842834472,0.9710628986358644
3,64,100,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",63.41110301017761,0.004830929401124772,0.04773356673228585,0.06519185199468222,0.998691976070404,0.9934640526771544,0.9788536429405212
3,64,100,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",60.694987535476685,1.5910434660527968,1.5891369320987876,1.63497909347946,0.4748201370239258,0.4692810475826264,0.4518642127513886
3,64,100,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",61.50424432754517,2.9029651132574887,2.9256055940989576,2.9364218109504474,0.18051013350486755,0.1764705926179886,0.17807456851005554
3,64,100,200,0.9,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",61.743033647537224,300.4004000457305,297.4507747475618,299.95359609919115,0.09548724442720412,0.11503268033266068,0.09682804346084596
3,32,10,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",8.418855667114258,0.2518210819611135,0.2631277911608515,0.3424782858385135,0.9290385842323304,0.9228758215904236,0.8914858102798462
3,32,10,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",8.414628267288206,0.13551753659978108,0.1482074351871715,0.20998546734045928,0.963047742843628,0.9620915055274964,0.9337785243988036
3,32,10,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",8.11591911315918,0.04542422600265926,0.05666136161661616,0.0945671958671069,0.9875735640525818,0.9830065369606018,0.9710628986358644
3,32,10,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",7.335976839065553,3.3911496432798995,3.3447692852394253,3.3789121032623566,0.09581425786018373,0.10849673300981523,0.09905397891998292
3,32,10,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",7.897990703582764,0.4088061892612063,0.40588714811536997,0.5040604408807601,0.8832570314407349,0.8705882430076599,0.8475236296653748
3,32,10,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",8.029386043548584,0.22996637708537326,0.24228269948678854,0.30680263814872416,0.937540888786316,0.9346405267715454,0.9098497629165648
3,32,10,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",7.8844361305236825,0.06803720198849435,0.09692517695522386,0.11552817692060767,0.9820144176483154,0.9803921580314636,0.9616026878356934
3,32,10,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",6.9810030460357675,1.9153235843557403,1.9139925484563791,1.9242176868946077,0.5235447883605957,0.5098039507865906,0.5169727206230164
3,32,10,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",6.866797924041747,1.6010524201346348,1.5593631755292805,1.6041851029106824,0.5905820727348328,0.6261438131332397,0.5826377272605896
3,32,50,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",30.004651069641113,0.0515208196606392,0.0911820502842174,0.13261154591757338,0.9843034744262696,0.9803921580314636,0.9538118839263916
3,32,50,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",28.213940620422363,0.0347008415351045,0.07959200519751879,0.0997712006362266,0.9879006147384644,0.9843137264251708,0.9677239656448364
3,32,50,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",27.109371662139893,0.015645056296947936,0.05929947082087202,0.06249162374952276,0.9934597611427308,0.9908496737480164,0.9782971739768982
3,32,50,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",25.79373478889465,2.3702672115722616,2.3814295114255417,2.3712710879150203,0.2243296205997467,0.21960784494876864,0.2264885902404785
3,32,50,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",26.37480545043945,0.06218258297086698,0.08724191688439425,0.13612272013258656,0.9839764833450316,0.9869281053543092,0.9510294795036316
3,32,50,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",25.744709730148315,0.05306106754271052,0.08256460348375483,0.11836884971386735,0.9859385490417479,0.9830065369606018,0.9610461592674256
3,32,50,200,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",25.35699200630188,0.008094589251844366,0.048036535116509085,0.08987317019468033,0.997710943222046,0.9921568632125854,0.9716193675994872
3,32,50,200,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",23.957818508148193,2.1283552426774177,2.1283682988360035,2.138403888802165,0.2688031494617462,0.2705882489681244,0.273789644241333
3,32,50,200,0.5,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",23.64470911026001,1.5414464439419533,1.5360043372983248,1.5764188072584573,0.5487246513366699,0.5411764979362488,0.5080689787864685
3,32,100,128,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",50.980924367904656,0.018823584971097932,0.054847006850382865,0.08949501602330649,0.9957488775253296,0.9895424842834472,0.9732888340950012
3,32,100,128,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",50.471753358840935,0.024793892251260632,0.05601483092101571,0.08283492216413336,0.9914976954460144,0.9895424842834472,0.9749582409858704
3,32,100,128,0.1,0.9,categorical_crossentropy,Normalize,relu,"(3, 3)",49.16661143302918,0.002620414333509416,0.05688480410174759,0.0697418505196173,0.9983649253845216,0.9921568632125854,0.9788536429405212
3,32,100,128,0.5,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",48.164422512054436,2.108006006444179,2.1321997304367857,2.133526908867082,0.4424460530281067,0.4313725531101227,0.4329437911510468
3,32,100,200,0.1,0.3,categorical_crossentropy,Normalize,relu,"(3, 3)",47.04884600639343,0.03511036953787113,0.06505040206940345,0.09716361334664528,0.9888816475868224,0.9882352948188782,0.9649415612220764
3,32,100,200,0.1,0.5,categorical_crossentropy,Normalize,relu,"(3, 3)",47.11824035644531,0.03355510610577871,0.07020335130977864,0.11450778074463044,0.9892086386680604,0.9843137264251708,0.9616026878356934
