hidden_layers,hiden_units,num_epochs,batch_size,learning_rate,momentum,loss_func,data_scaling,activation_func,time,train_loss,validation_loss,test_loss,train_acc,validation_acc,test_acc
1,80,10,200,0.5,0.9,categorical_crossentropy,Standardize,tanh,2.1415350437164307,0.0021510653668604038,0.0804490148071565,0.17483538227358186,1.0,0.9816993474960327,0.9538118839263916
1,80,10,200,0.5,0.9,categorical_crossentropy,Normalize,tanh,3.9976563453674316,0.1057668705735821,0.12335037547194101,0.21355975450586132,0.9672988653182983,0.9751634001731873,0.9371173977851868
1,80,10,200,0.9,0.3,categorical_crossentropy,Standardize,tanh,2.168517589569092,0.026903164633315244,0.08239881207350812,0.13387945790580252,0.9970569014549255,0.9751634001731873,0.9543684124946594
1,80,10,200,0.9,0.3,categorical_crossentropy,Normalize,tanh,3.9092583656311035,0.20059431536748099,0.22574252886515037,0.27893997378062724,0.9555264711380005,0.9516339898109436,0.9204229116439819
1,80,10,200,0.9,0.5,categorical_crossentropy,Standardize,tanh,1.9912047386169434,0.018724428499549958,0.08043592696388563,0.1391696683513703,0.998691976070404,0.9777777791023254,0.9577072858810425
1,80,10,200,0.9,0.5,categorical_crossentropy,Normalize,tanh,8.82298493385315,0.1419908904791502,0.16579443712055295,0.2135184358392879,0.9666448831558228,0.9647058844566345,0.9387868642807007
1,80,10,200,0.9,0.9,categorical_crossentropy,Standardize,tanh,1.9893176555633545,0.00042524520981735705,0.0751305272114871,0.18780953711324944,1.0,0.9869281053543091,0.9604896903038025
1,80,10,200,0.9,0.9,categorical_crossentropy,Normalize,tanh,6.945293664932251,0.08256855566100875,0.1118142916875727,0.19536828099292355,0.9731850624084473,0.9764705896377563,0.9376739263534546
1,80,10,300,0.1,0.3,categorical_crossentropy,Standardize,tanh,2.088576555252075,0.16741547479670058,0.19337451813462514,0.24743567340378636,0.9659908413887024,0.9542483687400818,0.9304396510124207
1,80,10,300,0.1,0.3,categorical_crossentropy,Normalize,tanh,10.526761054992676,1.645293748480109,1.6538041066500098,1.6732203271167438,0.8348593711853027,0.828758180141449,0.8074568510055542
1,80,10,300,0.1,0.5,categorical_crossentropy,Standardize,tanh,2.4442696571350098,0.14165947161873155,0.18300599093530692,0.22389215287743638,0.9708960056304932,0.9542483687400818,0.9360044598579407
1,80,10,300,0.1,0.5,categorical_crossentropy,Normalize,tanh,4.001881122589111,1.4449688681127824,1.4527617666456434,1.4638580748553267,0.8626553416252136,0.8601307272911072,0.8547579050064087
1,80,10,300,0.1,0.9,categorical_crossentropy,Standardize,tanh,2.0075736045837402,0.04589499617233005,0.08723608299943747,0.1432296485369574,0.9895356297492981,0.9803921580314636,0.9499165415763855
1,80,10,300,0.1,0.9,categorical_crossentropy,Normalize,tanh,3.8298556804656982,0.26639470150066874,0.28900619162843116,0.33143024177238156,0.943100094795227,0.9450980424880981,0.915414571762085
1,80,10,300,0.5,0.3,categorical_crossentropy,Standardize,tanh,2.4405486583709717,0.06004289496736327,0.10370214392059769,0.15248938404027793,0.987246572971344,0.9764705896377563,0.9504730105400085
1,80,10,300,0.5,0.3,categorical_crossentropy,Normalize,tanh,3.765347719192505,0.3596276487299942,0.38775110252542433,0.42244980457297415,0.9375408887863159,0.9307189583778381,0.905397891998291
1,80,10,300,0.5,0.5,categorical_crossentropy,Standardize,tanh,1.918269157409668,0.04755573431998394,0.08979954327535786,0.14471992431234404,0.9898626804351807,0.9816993474960327,0.9565943479537964
1,80,10,300,0.5,0.5,categorical_crossentropy,Normalize,tanh,3.794734477996826,0.26103718509621054,0.2858134057007584,0.3250509504152127,0.9470242261886597,0.9477124214172363,0.9226488471031189
1,80,10,300,0.5,0.9,categorical_crossentropy,Standardize,tanh,1.9561738967895508,0.004522146514121704,0.08609460244454395,0.1752644430096038,1.0,0.9816993474960327,0.9549248814582825
1,80,10,300,0.5,0.9,categorical_crossentropy,Normalize,tanh,3.846762180328369,0.10296728710495935,0.12477526669116581,0.1914443558970291,0.9725310802459717,0.9725490212440491,0.9393433332443237
1,80,10,300,0.9,0.3,categorical_crossentropy,Standardize,tanh,2.0972249507904053,0.04180784052770227,0.08346160799751874,0.14599037479723787,0.9924787282943726,0.9803921580314636,0.9493600726127625
1,80,10,300,0.9,0.3,categorical_crossentropy,Normalize,tanh,4.813981294631958,0.29434172065527786,0.31614554956847546,0.36154665728708607,0.9421190023422241,0.9450980424880981,0.912632167339325
1,80,10,300,0.9,0.5,categorical_crossentropy,Standardize,tanh,2.3890881538391113,0.0341380516601942,0.084294146976245,0.13607665695173332,0.9934597611427307,0.9777777791023254,0.9571508169174194
1,80,10,300,0.9,0.5,categorical_crossentropy,Normalize,tanh,4.390578508377075,0.18517351550086017,0.20655785459124185,0.24836682925041212,0.9558535218238831,0.9581699371337891,0.9332220554351807
1,80,10,300,0.9,0.9,categorical_crossentropy,Standardize,tanh,1.9643762111663818,0.0016101578545867495,0.10587490759957338,0.1930867350493221,1.0,0.9777777791023254,0.9577072858810425
1,80,10,300,0.9,0.9,categorical_crossentropy,Normalize,tanh,3.7057037353515625,0.08620136369572814,0.10801695089519414,0.2049862780065613,0.9771091938018799,0.9725490212440491,0.9398998618125916
1,80,50,128,0.1,0.3,categorical_crossentropy,Standardize,tanh,5.033304691314697,0.05595042134048581,0.0938492463986858,0.15029547394978365,0.9892086386680603,0.9803921580314636,0.9493600726127625
1,80,50,128,0.1,0.3,categorical_crossentropy,Normalize,tanh,7.470443248748779,0.20897408631831857,0.22677136109350554,0.2735810128098139,0.9548724889755249,0.9607843160629272,0.9259877800941467
1,80,50,128,0.1,0.5,categorical_crossentropy,Standardize,tanh,4.929252862930298,0.03762489329217071,0.09183526468627592,0.14376040017538075,0.9947678446769714,0.97124183177948,0.9504730105400085
1,80,50,128,0.1,0.5,categorical_crossentropy,Normalize,tanh,7.862345933914185,0.1605649675669586,0.18133295729658963,0.22669489000512946,0.9607586860656738,0.9633986949920654,0.9348914623260498
1,80,50,128,0.1,0.9,categorical_crossentropy,Standardize,tanh,5.122865438461304,0.005730569665365901,0.06437061164235952,0.1499832427238811,1.0,0.9803921580314636,0.9599332213401794
1,80,50,128,0.1,0.9,categorical_crossentropy,Normalize,tanh,6.64217209815979,0.09396888532519262,0.11511944979429245,0.17104253874501887,0.9758011698722839,0.9790849685668945,0.9421257376670837
1,80,50,128,0.5,0.3,categorical_crossentropy,Standardize,tanh,4.546453475952148,0.021156122594915863,0.07216400764152116,0.12663150102321968,0.9983649253845215,0.9803921580314636,0.9571508169174194
1,80,50,128,0.5,0.3,categorical_crossentropy,Normalize,tanh,7.116788625717163,0.08916248935667653,0.11453023905458014,0.1768024600741677,0.9758011698722839,0.9790849685668945,0.9449082016944885
1,80,50,128,0.5,0.5,categorical_crossentropy,Standardize,tanh,5.049002170562744,0.00378443061893695,0.06217689085143065,0.13191124949379054,1.0,0.9843137264251709,0.9599332213401794
1,80,50,128,0.5,0.5,categorical_crossentropy,Normalize,tanh,6.769246816635132,0.08137620416359624,0.10829687360065435,0.17528326010034026,0.9793983101844788,0.9816993474960327,0.9449082016944885
1,80,50,128,0.5,0.9,categorical_crossentropy,Standardize,tanh,4.8663170337677,0.0007948034755204012,0.07759988519296147,0.1839564101227419,1.0,0.9777777791023254,0.9582637548446655
1,80,50,128,0.5,0.9,categorical_crossentropy,Normalize,tanh,7.080514192581177,0.03707557477841508,0.07620742643507672,0.17261147027994359,0.9921517372131348,0.9830065369606018,0.9521424770355225
1,80,50,128,0.9,0.3,categorical_crossentropy,Standardize,tanh,4.1658220291137695,0.005741064875898913,0.07724168976294059,0.1426680668212606,1.0,0.9790849685668945,0.9599332213401794
1,80,50,128,0.9,0.3,categorical_crossentropy,Normalize,tanh,9.890009880065918,0.06578831405831444,0.09665350950523918,0.16416350573676539,0.9839764833450317,0.9816993474960327,0.9493600726127625
1,80,50,128,0.9,0.5,categorical_crossentropy,Standardize,tanh,4.755547046661377,0.0015238429053623821,0.06895520495116905,0.13821862632223483,1.0,0.9830065369606018,0.9604896903038025
1,80,50,128,0.9,0.5,categorical_crossentropy,Normalize,tanh,7.269272565841675,0.06492093409380545,0.09508012838272098,0.16707383108967433,0.9829954504966736,0.9816993474960327,0.9482470750808716
1,80,50,128,0.9,0.9,categorical_crossentropy,Standardize,tanh,4.274986743927002,0.0016531877383393157,0.10263367690483802,0.21601134412356773,0.9996730089187622,0.9790849685668945,0.9582637548446655
1,80,50,128,0.9,0.9,categorical_crossentropy,Normalize,tanh,6.318461179733276,0.010207080611187972,0.0754695473409264,0.19531911465741472,0.9973838925361633,0.98562091588974,0.9616026878356934
1,80,50,200,0.1,0.3,categorical_crossentropy,Standardize,tanh,4.781270980834961,0.05194237174318849,0.09433292410537308,0.1499948988745842,0.9914976954460144,0.9751634001731873,0.9560378193855286
1,80,50,200,0.1,0.3,categorical_crossentropy,Normalize,tanh,8.018644571304321,0.2702003421153486,0.28977986644296083,0.3317104596095279,0.9460431933403015,0.9490196108818054,0.920979380607605
1,80,50,200,0.1,0.5,categorical_crossentropy,Standardize,tanh,4.594374179840088,0.04406850193940868,0.08811724040340754,0.13944922497783127,0.9921517372131348,0.9803921580314636,0.9549248814582825
1,80,50,200,0.1,0.5,categorical_crossentropy,Normalize,tanh,7.117112159729004,0.20558995733548022,0.22482140703138961,0.27033456197266587,0.9555264711380005,0.9620915055274963,0.9298831224441528
1,80,50,200,0.1,0.9,categorical_crossentropy,Standardize,tanh,3.916900157928467,0.017135695494014582,0.06866946001019743,0.12278704557553065,0.9990189671516418,0.9816993474960327,0.9565943479537964
1,80,50,200,0.1,0.9,categorical_crossentropy,Normalize,tanh,6.569283962249756,0.0862206551736675,0.11098528256505923,0.17331793782408528,0.9767822027206421,0.9790849685668945,0.9465776085853577
1,80,50,200,0.5,0.3,categorical_crossentropy,Standardize,tanh,3.624586343765259,0.06411542713232801,0.09731203684814616,0.1551484481613455,0.9885545969009399,0.9790849685668945,0.9510294795036316
1,80,50,200,0.5,0.3,categorical_crossentropy,Normalize,tanh,6.337643384933472,0.10287690754709405,0.1230169997300977,0.1752281408439793,0.9748201370239258,0.9751634001731873,0.9443516731262207
1,80,50,200,0.5,0.5,categorical_crossentropy,Standardize,tanh,3.946775197982788,0.03638534477873516,0.08402748770670954,0.13283710225882256,0.9934597611427307,0.9764705896377563,0.9599332213401794
1,80,50,200,0.5,0.5,categorical_crossentropy,Normalize,tanh,5.962846755981445,0.08856335059636711,0.1146061294852129,0.17363726065541282,0.9751471281051636,0.9777777791023254,0.9488035440444946
1,80,50,200,0.5,0.9,categorical_crossentropy,Standardize,tanh,3.8225319385528564,0.002244466032371159,0.05940599495094586,0.16293705784053694,1.0,0.9830065369606018,0.9593767523765564
1,80,50,200,0.5,0.9,categorical_crossentropy,Normalize,tanh,5.870067596435547,0.03662905813803308,0.08409162339285697,0.17854452113393937,0.9924787282943726,0.9816993474960327,0.9493600726127625
1,80,50,200,0.9,0.3,categorical_crossentropy,Standardize,tanh,3.9010536670684814,0.003991472053946409,0.0693875750295477,0.13781415005226821,1.0,0.9816993474960327,0.9599332213401794
1,80,50,200,0.9,0.3,categorical_crossentropy,Normalize,tanh,5.989610433578491,0.0869397184890107,0.11484197462403696,0.18242046194805095,0.9758011698722839,0.9777777791023254,0.9454646706581116
1,80,50,200,0.9,0.5,categorical_crossentropy,Standardize,tanh,4.197670936584473,0.00322982680480111,0.0728377222491343,0.1515582317785817,1.0,0.9803921580314636,0.9577072858810425
1,80,50,200,0.9,0.5,categorical_crossentropy,Normalize,tanh,5.500537633895874,0.0778803721879182,0.10321770154085813,0.16454046217928878,0.9787442684173584,0.9803921580314636,0.9493600726127625
1,80,50,200,0.9,0.9,categorical_crossentropy,Standardize,tanh,4.233520030975342,0.00017150717408580862,0.0887445755896396,0.17014281963315245,1.0,0.9816993474960327,0.9632720947265625
1,80,50,200,0.9,0.9,categorical_crossentropy,Normalize,tanh,5.782022714614868,0.032228058769304894,0.07634329323236849,0.17885431838799715,0.991824746131897,0.9869281053543091,0.9499165415763855
1,80,50,300,0.1,0.3,categorical_crossentropy,Standardize,tanh,5.005584478378296,0.0786382811396164,0.11577994266366647,0.1582232028521643,0.9833224415779114,0.9751634001731873,0.9504730105400085
1,80,50,300,0.1,0.3,categorical_crossentropy,Normalize,tanh,13.21006178855896,0.40550903368807056,0.4311181799648634,0.4654161538026966,0.9368868470191956,0.9333333373069763,0.9092932939529419
1,80,50,300,0.1,0.5,categorical_crossentropy,Standardize,tanh,4.275996923446655,0.047343937496175326,0.08740261385059045,0.14483015850817596,0.9921517372131348,0.9803921580314636,0.9521424770355225
1,80,50,300,0.1,0.5,categorical_crossentropy,Normalize,tanh,8.430227279663086,0.2702109545098948,0.2939177974766376,0.3356512797230406,0.9453891515731812,0.9490196108818054,0.9226488471031189
1,80,50,300,0.1,0.9,categorical_crossentropy,Standardize,tanh,4.039958238601685,0.010296011548866977,0.05994781899004201,0.13557979722949312,0.9996730089187622,0.9830065369606018,0.9560378193855286
1,80,50,300,0.1,0.9,categorical_crossentropy,Normalize,tanh,7.876564979553223,0.10718598326411101,0.12617807722364377,0.18480568900745845,0.9728580713272095,0.9777777791023254,0.9471341371536255
1,80,50,300,0.5,0.3,categorical_crossentropy,Standardize,tanh,3.8150317668914795,0.020438415009925534,0.07165596350978792,0.13329443587474815,0.998691976070404,0.9777777791023254,0.9521424770355225
1,80,50,300,0.5,0.3,categorical_crossentropy,Normalize,tanh,15.948368072509766,0.1332377320298032,0.15425625490207298,0.20505569472237303,0.9672988653182983,0.97124183177948,0.9410127997398376
1,80,50,300,0.5,0.5,categorical_crossentropy,Standardize,tanh,3.359711170196533,0.011677395984252697,0.07866690811378504,0.13614429367280426,0.9996730089187622,0.9803921580314636,0.9582637548446655
1,80,50,300,0.5,0.5,categorical_crossentropy,Normalize,tanh,8.383275985717773,0.11674618111902628,0.13581108752321575,0.19389214111480635,0.9715500473976135,0.9764705896377563,0.9415692687034607
1,80,50,300,0.5,0.9,categorical_crossentropy,Standardize,tanh,3.382073163986206,0.0062960322224215265,0.08402016809563231,0.1730466460179727,1.0,0.9816993474960327,0.9571508169174194
1,80,50,300,0.5,0.9,categorical_crossentropy,Normalize,tanh,14.32134222984314,0.05512588965768047,0.0865309251557573,0.17129417635349098,0.985938549041748,0.9816993474960327,0.9482470750808716
1,80,50,300,0.9,0.3,categorical_crossentropy,Standardize,tanh,3.886216163635254,0.005921643227338791,0.06743153177347838,0.14013593414624825,1.0,0.9830065369606018,0.9565943479537964
1,80,50,300,0.9,0.3,categorical_crossentropy,Normalize,tanh,6.154895305633545,0.1197151210941155,0.13511526960563036,0.19878511239852784,0.9666448831558228,0.9764705896377563,0.9398998618125916
1,80,50,300,0.9,0.5,categorical_crossentropy,Standardize,tanh,3.237445592880249,0.004975616673654478,0.06322889829577963,0.14102818631405847,1.0,0.9816993474960327,0.9588202834129333
1,80,50,300,0.9,0.5,categorical_crossentropy,Normalize,tanh,6.98835015296936,0.08446554924885848,0.1099011587015554,0.16995573755764154,0.9774362444877625,0.9777777791023254,0.9499165415763855
1,80,50,300,0.9,0.9,categorical_crossentropy,Standardize,tanh,3.399909496307373,0.00019547792328667796,0.1197696760168993,0.2176502306600846,1.0,0.9777777791023254,0.9616026878356934
1,80,50,300,0.9,0.9,categorical_crossentropy,Normalize,tanh,6.489109516143799,0.0409416331500887,0.07805901643473144,0.16714460565877015,0.9885545969009399,0.9830065369606018,0.9504730105400085
1,80,100,128,0.1,0.3,categorical_crossentropy,Standardize,tanh,7.480972528457642,0.03328356416768073,0.08812445696516365,0.13435499610624996,0.9947678446769714,0.9777777791023254,0.9560378193855286
1,80,100,128,0.1,0.3,categorical_crossentropy,Normalize,tanh,11.817567825317383,0.1352029502333341,0.1545601262668379,0.2057195807504999,0.9663178324699402,0.9699346423149109,0.9421257376670837
1,80,100,128,0.1,0.5,categorical_crossentropy,Standardize,tanh,7.291389226913452,0.042516910360774,0.09828810152275111,0.139934314612577,0.9928057789802551,0.9738562107086182,0.9554813504219055
1,80,100,128,0.1,0.5,categorical_crossentropy,Normalize,tanh,12.184562683105469,0.1162922788360214,0.13664627632771442,0.18883979783233298,0.9731850624084473,0.9777777791023254,0.9449082016944885
1,80,100,128,0.1,0.9,categorical_crossentropy,Standardize,tanh,6.813427925109863,0.006397197332459778,0.06523785489593066,0.14542526309385734,1.0,0.9816993474960327,0.9610461592674255
1,80,100,128,0.1,0.9,categorical_crossentropy,Normalize,tanh,9.760574102401733,0.07071707613079123,0.09603164602144092,0.16321046765723707,0.9820144176483154,0.9830065369606018,0.9482470750808716
1,80,100,128,0.5,0.3,categorical_crossentropy,Standardize,tanh,6.866350889205933,0.017368184821649733,0.07028846184120459,0.12999444813457198,0.9993459582328796,0.9803921580314636,0.9593767523765564
1,80,100,128,0.5,0.3,categorical_crossentropy,Normalize,tanh,12.217672348022461,0.060191011759211925,0.09107703836330401,0.163122427530595,0.985938549041748,0.9843137264251709,0.9476906061172485
1,80,100,128,0.5,0.5,categorical_crossentropy,Standardize,tanh,6.934029817581177,0.007679156535119306,0.06873388007964963,0.14308996943724353,1.0,0.9830065369606018,0.9565943479537964
1,80,100,128,0.5,0.5,categorical_crossentropy,Normalize,tanh,9.916138410568237,0.0722055092473448,0.1005044998929781,0.16914872382443583,0.9833224415779114,0.9830065369606018,0.9476906061172485
1,80,100,128,0.5,0.9,categorical_crossentropy,Standardize,tanh,7.701324701309204,0.0011265040809660784,0.07227577212710981,0.15280898153580977,1.0,0.98562091588974,0.9621591567993164
1,80,100,128,0.5,0.9,categorical_crossentropy,Normalize,tanh,9.769280433654785,0.032663419889012064,0.08255257691360182,0.18203026150199328,0.991824746131897,0.9843137264251709,0.9504730105400085
1,80,100,128,0.9,0.3,categorical_crossentropy,Standardize,tanh,7.431030750274658,0.001017981921895203,0.06576426119415783,0.1412783813301817,1.0,0.9790849685668945,0.9638286232948303
1,80,100,128,0.9,0.3,categorical_crossentropy,Normalize,tanh,9.658393621444702,0.051370512119124655,0.08634577116326374,0.16017685298878923,0.9885545969009399,0.9830065369606018,0.9499165415763855
1,80,100,128,0.9,0.5,categorical_crossentropy,Standardize,tanh,6.900243759155273,0.01665181396047885,0.06740539421150887,0.12771599094238822,0.9980379343032837,0.9803921580314636,0.9599332213401794
1,80,100,128,0.9,0.5,categorical_crossentropy,Normalize,tanh,9.738236904144287,0.035610208670353485,0.08172529753954971,0.16174932665857042,0.9921517372131348,0.9816993474960327,0.9543684124946594
1,80,100,128,0.9,0.9,categorical_crossentropy,Standardize,tanh,7.581779718399048,5.0812903866174405e-05,0.13441761739497238,0.22206511550063984,1.0,0.9751634001731873,0.9565943479537964
1,80,100,128,0.9,0.9,categorical_crossentropy,Normalize,tanh,9.604214668273926,0.006135288279983559,0.06034134576915842,0.18595961933839847,0.9993459582328796,0.9869281053543091,0.9565943479537964
1,80,100,200,0.1,0.3,categorical_crossentropy,Standardize,tanh,7.944741725921631,0.022782586131213225,0.08045539514593829,0.13612282855804045,0.9983649253845215,0.9790849685668945,0.9543684124946594
1,80,100,200,0.1,0.3,categorical_crossentropy,Normalize,tanh,12.158932447433472,0.17232782083293674,0.19117759674592735,0.24540266988339793,0.9604316353797913,0.9633986949920654,0.9315525889396667
1,80,100,200,0.1,0.5,categorical_crossentropy,Standardize,tanh,6.5527379512786865,0.039828308014366036,0.09036939647413936,0.13936115879683122,0.9928057789802551,0.9790849685668945,0.9554813504219055
1,80,100,200,0.1,0.5,categorical_crossentropy,Normalize,tanh,11.656898021697998,0.13689672062995778,0.15777100832049362,0.20472446300450073,0.9676259160041809,0.9725490212440491,0.9415692687034607
1,80,100,200,0.1,0.9,categorical_crossentropy,Standardize,tanh,6.159024238586426,0.004338252785426191,0.06693893596042995,0.13144216185474555,1.0,0.9816993474960327,0.9604896903038025
1,80,100,200,0.1,0.9,categorical_crossentropy,Normalize,tanh,10.267323970794678,0.0607466082398684,0.0973067865846983,0.16123236647330777,0.9833224415779114,0.9830065369606018,0.9493600726127625
1,80,100,200,0.5,0.3,categorical_crossentropy,Standardize,tanh,8.019416809082031,0.007575070726678526,0.07385680591261465,0.14426022196184618,1.0,0.9803921580314636,0.9560378193855286
1,80,100,200,0.5,0.3,categorical_crossentropy,Normalize,tanh,9.302623510360718,0.08205178153912486,0.10595800929209766,0.17103543281492983,0.9793983101844788,0.9816993474960327,0.9471341371536255
1,80,100,200,0.5,0.5,categorical_crossentropy,Standardize,tanh,8.8196861743927,0.0018600469399998884,0.06253392475845865,0.14691178700282756,1.0,0.9830065369606018,0.9593767523765564
1,80,100,200,0.5,0.5,categorical_crossentropy,Normalize,tanh,8.97731900215149,0.0683461663826686,0.09595715343416517,0.16428418711768997,0.9836494326591492,0.9816993474960327,0.9482470750808716
1,80,100,200,0.5,0.9,categorical_crossentropy,Standardize,tanh,6.138652086257935,0.0005239182934326414,0.07228585888792949,0.17360076220930737,1.0,0.9816993474960327,0.9627156257629395
1,80,100,200,0.5,0.9,categorical_crossentropy,Normalize,tanh,8.204516410827637,0.04669815004407931,0.0849990705734277,0.17042416583774658,0.9898626804351807,0.9830065369606018,0.9476906061172485
1,80,100,200,0.9,0.3,categorical_crossentropy,Standardize,tanh,5.9090492725372314,0.004534052892912733,0.06268333830061107,0.14048475476776187,1.0,0.9790849685668945,0.9577072858810425
1,80,100,200,0.9,0.3,categorical_crossentropy,Normalize,tanh,8.440481901168823,0.06120425946596325,0.09385230484497703,0.162893583526981,0.9849575161933899,0.9816993474960327,0.9526989459991455
1,80,100,200,0.9,0.5,categorical_crossentropy,Standardize,tanh,7.2897443771362305,0.006102373694088566,0.07059606615867879,0.12912971479335186,1.0,0.9830065369606018,0.9621591567993164
1,80,100,200,0.9,0.5,categorical_crossentropy,Normalize,tanh,8.636604309082031,0.05334054610945962,0.08998549163731095,0.16433642508045387,0.9875735640525818,0.9843137264251709,0.9488035440444946
1,80,100,200,0.9,0.9,categorical_crossentropy,Standardize,tanh,7.0141870975494385,0.00011829904252736348,0.08123164578581388,0.2010993134289625,1.0,0.9816993474960327,0.9632720947265625
1,80,100,200,0.9,0.9,categorical_crossentropy,Normalize,tanh,7.732722520828247,0.05234790012298884,0.08948198308303855,0.16251163230029866,0.982668399810791,0.9830065369606018,0.9549248814582825
1,80,100,300,0.1,0.3,categorical_crossentropy,Standardize,tanh,7.3815131187438965,0.04273835422947486,0.09051472249081711,0.13949699552121284,0.9921517372131348,0.9764705896377563,0.9543684124946594
1,80,100,300,0.1,0.3,categorical_crossentropy,Normalize,tanh,9.913578271865845,0.21060763877384642,0.231947593887647,0.28039489188125283,0.9532374143600464,0.9542483687400818,0.9259877800941467
1,80,100,300,0.1,0.5,categorical_crossentropy,Standardize,tanh,6.91806173324585,0.03827188681004638,0.09142315170538971,0.1365245742806009,0.9934597611427307,0.9751634001731873,0.9538118839263916
1,80,100,300,0.1,0.5,categorical_crossentropy,Normalize,tanh,9.78962755203247,0.1649860595666637,0.19095387189022076,0.23732332418826665,0.9643557667732239,0.9660130739212036,0.9343349933624268
1,80,100,300,0.1,0.9,categorical_crossentropy,Standardize,tanh,6.535920858383179,0.008410273889107709,0.058238156656643336,0.12902037208582193,0.9996730089187622,0.9816993474960327,0.9610461592674255
1,80,100,300,0.1,0.9,categorical_crossentropy,Normalize,tanh,8.765116691589355,0.07850928064691545,0.10197266206340073,0.16861844900529055,0.9810333847999573,0.9816993474960327,0.9454646706581116
1,80,100,300,0.5,0.3,categorical_crossentropy,Standardize,tanh,6.983058929443359,0.005418204888214154,0.06365930382040591,0.14055085685059027,1.0,0.9803921580314636,0.9571508169174194
1,80,100,300,0.5,0.3,categorical_crossentropy,Normalize,tanh,15.39958906173706,0.09320432538296991,0.11450348996064243,0.17642850494224727,0.9758011698722839,0.9803921580314636,0.9488035440444946
1,80,100,300,0.5,0.5,categorical_crossentropy,Standardize,tanh,5.928712368011475,0.005103187345606662,0.06475001629320234,0.12836073198386166,1.0,0.9803921580314636,0.9660545587539673
1,80,100,300,0.5,0.5,categorical_crossentropy,Normalize,tanh,8.366853713989258,0.08638780317991056,0.10859694664969163,0.16798716457431093,0.9767822027206421,0.9816993474960327,0.9471341371536255
1,80,100,300,0.5,0.9,categorical_crossentropy,Standardize,tanh,5.370319366455078,0.0005499488043908256,0.058394870342187634,0.17609527831748364,1.0,0.9869281053543091,0.9599332213401794
1,80,100,300,0.5,0.9,categorical_crossentropy,Normalize,tanh,8.158823251724243,0.027362296406479348,0.07829258756992084,0.17346360687861964,0.9941138029098511,0.9869281053543091,0.9543684124946594
1,80,100,300,0.9,0.3,categorical_crossentropy,Standardize,tanh,5.702364444732666,0.004489984553053907,0.07713206305223352,0.13473362139758494,1.0,0.9790849685668945,0.9610461592674255
1,80,100,300,0.9,0.3,categorical_crossentropy,Normalize,tanh,8.04642629623413,0.07972233921308935,0.10100456436523815,0.1640658047947873,0.9787442684173584,0.9803921580314636,0.9465776085853577
1,80,100,300,0.9,0.5,categorical_crossentropy,Standardize,tanh,6.160670042037964,0.005139018250282116,0.0666075781742537,0.14344561710596207,1.0,0.9830065369606018,0.9571508169174194
1,80,100,300,0.9,0.5,categorical_crossentropy,Normalize,tanh,7.878658294677734,0.0626532244718371,0.09325523539111505,0.16929742293022926,0.9836494326591492,0.9830065369606018,0.9488035440444946
1,80,100,300,0.9,0.9,categorical_crossentropy,Standardize,tanh,5.224567413330078,0.00025130284351233985,0.07364135746991725,0.18941267462780884,1.0,0.9816993474960327,0.9610461592674255
1,80,100,300,0.9,0.9,categorical_crossentropy,Normalize,tanh,7.487701177597046,0.013500446841995396,0.0703897697546708,0.17989351483317867,0.9973838925361633,0.98562091588974,0.9554813504219055
2,50,10,128,0.1,0.3,categorical_crossentropy,Standardize,tanh,3.1191024780273438,0.09459215333408745,0.1301966588968545,0.1770149009715834,0.9807063341140747,0.9777777791023254,0.9515859484672546
2,50,10,128,0.1,0.3,categorical_crossentropy,Normalize,tanh,6.00133204460144,0.3996584919677832,0.42516499559084575,0.47429371792273717,0.9326357245445251,0.9254902005195618,0.9015024900436401
2,50,10,128,0.1,0.5,categorical_crossentropy,Standardize,tanh,3.1262805461883545,0.07738029260000737,0.11442402420090694,0.16422563530483972,0.9839764833450317,0.9725490212440491,0.9488035440444946
2,50,10,128,0.1,0.5,categorical_crossentropy,Normalize,tanh,5.506237506866455,0.26129871659453513,0.2835405189032648,0.3254370339293578,0.9440811276435852,0.9450980424880981,0.9170840382575989
2,50,10,128,0.1,0.9,categorical_crossentropy,Standardize,tanh,2.6666576862335205,0.023402276808886922,0.09102417283441895,0.16473802338879293,0.9973838925361633,0.9803921580314636,0.9504730105400085
2,50,10,128,0.1,0.9,categorical_crossentropy,Normalize,tanh,5.110680341720581,0.09378598362421818,0.12034055273614677,0.18563054925743977,0.9715500473976135,0.9673202633857727,0.9432387351989746
2,50,10,128,0.5,0.3,categorical_crossentropy,Standardize,tanh,2.5382931232452393,0.05695463168788689,0.10550588074755045,0.1555382642515613,0.9908437132835388,0.9803921580314636,0.9493600726127625
2,50,10,128,0.5,0.3,categorical_crossentropy,Normalize,tanh,5.4697442054748535,0.12841158428949964,0.14313900967439017,0.2160286370936406,0.9637017846107483,0.9633986949920654,0.9348914623260498
2,50,10,128,0.5,0.5,categorical_crossentropy,Standardize,tanh,2.734698534011841,0.016783087748846563,0.07046508264600061,0.1449337906567468,0.9983649253845215,0.9816993474960327,0.9543684124946594
2,50,10,128,0.5,0.5,categorical_crossentropy,Normalize,tanh,5.76690673828125,0.1069906848300665,0.13516232547125007,0.1918473040574149,0.9702419638633728,0.9725490212440491,0.9404563307762146
2,50,10,128,0.5,0.9,categorical_crossentropy,Standardize,tanh,2.740694284439087,0.005404242100526059,0.09013424535933273,0.18308720354438573,0.998691976070404,0.9790849685668945,0.9593767523765564
